date,open,high,low,close,volume
2024-01-01T10:18:00.000000,21713.6,21719.6,21713.2,21717.3,0
2024-01-01T10:19:00.000000,21715.7,21716.0,21711.2,21712.2,0
2024-01-01T10:20:00.000000,21713.1,21716.7,21711.6,21715.9,0
2024-01-01T10:21:00.000000,21714.6,21716.1,21703.6,21704.8,0
2024-01-01T10:22:00.000000,21704.8,21706.0,21699.9,21700.8,0
2024-01-01T10:23:00.000000,21701.3,21702.3,21698.3,21701.8,0
2024-01-01T10:24:00.000000,21701.2,21702.3,21695.3,21697.7,0
2024-01-01T10:25:00.000000,21697.2,21701.2,21697.2,21700.4,0
2024-01-01T10:26:00.000000,21700.6,21706.9,21699.1,21705.7,0
2024-01-01T10:27:00.000000,21705.9,21709.7,21705.9,21706.2,0
2024-01-01T10:28:00.000000,21707.2,21711.5,21704.7,21711.5,0
2024-01-01T10:29:00.000000,21710.7,21714.0,21709.2,21712.5,0
2024-01-01T10:30:00.000000,21711.4,21713.8,21708.3,21710.4,0
2024-01-01T10:31:00.000000,21710.8,21714.5,21709.7,21713.1,0
2024-01-01T10:32:00.000000,21714.3,21714.9,21710.8,21714.9,0
2024-01-01T10:33:00.000000,21713.4,21716.8,21712.3,21716.8,0
2024-01-01T10:34:00.000000,21716.7,21719.1,21714.8,21718.5,0
2024-01-01T10:35:00.000000,21718.8,21718.8,21712.8,21714.6,0
2024-01-01T10:36:00.000000,21715.1,21717.1,21712.8,21713.9,0
2024-01-01T10:37:00.000000,21714.6,21723.0,21713.1,21719.5,0
2024-01-01T10:38:00.000000,21720.1,21721.8,21719.1,21719.1,0
2024-01-01T10:39:00.000000,21719.8,21723.8,21719.5,21723.8,0
2024-01-01T10:40:00.000000,21724.2,21728.8,21721.2,21728.5,0
2024-01-01T10:41:00.000000,21727.7,21730.9,21726.2,21728.8,0
2024-01-01T10:42:00.000000,21728.7,21728.7,21724.4,21725.2,0
2024-01-01T10:43:00.000000,21726.6,21729.3,21723.8,21725.8,0
2024-01-01T10:44:00.000000,21725.9,21729.1,21723.3,21726.8,0
2024-01-01T10:45:00.000000,21728.4,21730.3,21723.9,21723.9,0
2024-01-01T10:46:00.000000,21723.8,21729.6,21723.5,21727.1,0
2024-01-01T10:47:00.000000,21727.3,21729.2,21726.0,21727.2,0
2024-01-01T10:48:00.000000,21726.2,21732.5,21725.8,21729.6,0
2024-01-01T10:49:00.000000,21731.1,21739.0,21729.7,21737.8,0
2024-01-01T10:50:00.000000,21738.3,21739.8,21734.7,21736.1,0
2024-01-01T10:51:00.000000,21734.9,21738.4,21734.1,21736.6,0
2024-01-01T10:52:00.000000,21736.9,21739.1,21735.3,21737.3,0
2024-01-01T10:53:00.000000,21737.8,21741.9,21736.1,21737.2,0
2024-01-01T10:54:00.000000,21737.1,21737.2,21732.2,21736.9,0
2024-01-01T10:55:00.000000,21737.2,21739.1,21734.4,21738.5,0
2024-01-01T10:56:00.000000,21737.6,21739.8,21735.4,21735.8,0
2024-01-01T10:57:00.000000,21736.7,21738.5,21735.8,21735.8,0
2024-01-01T10:58:00.000000,21736.1,21737.6,21733.5,21735.1,0
2024-01-01T10:59:00.000000,21733.7,21737.7,21733.2,21736.2,0
2024-01-01T11:00:00.000000,21736.8,21740.7,21735.8,21740.5,0
2024-01-01T11:01:00.000000,21739.7,21742.7,21739.7,21740.8,0
2024-01-01T11:02:00.000000,21741.5,21741.8,21736.7,21739.2,0
2024-01-01T11:03:00.000000,21738.6,21738.8,21730.0,21730.3,0
2024-01-01T11:04:00.000000,21730.7,21731.7,21725.7,21729.6,0
2024-01-01T11:05:00.000000,21729.4,21732.8,21727.8,21732.1,0
2024-01-01T11:06:00.000000,21731.8,21733.2,21728.8,21729.9,0
2024-01-01T11:07:00.000000,21730.3,21736.5,21730.3,21735.4,0
2024-01-01T11:08:00.000000,21735.2,21736.6,21731.5,21734.7,0
2024-01-01T11:09:00.000000,21734.5,21739.7,21732.1,21737.3,0
2024-01-01T11:10:00.000000,21737.2,21738.3,21734.8,21735.8,0
2024-01-01T11:11:00.000000,21736.8,21737.4,21734.2,21735.6,0
2024-01-01T11:12:00.000000,21735.1,21736.9,21733.7,21734.7,0
2024-01-01T11:13:00.000000,21735.3,21739.7,21732.2,21739.1,0
2024-01-01T11:14:00.000000,21738.6,21742.2,21737.7,21741.2,0
2024-01-01T11:15:00.000000,21740.9,21743.9,21740.1,21741.1,0
2024-01-01T11:16:00.000000,21740.0,21740.3,21734.0,21735.7,0
2024-01-01T11:17:00.000000,21735.6,21736.1,21731.7,21734.1,0
2024-01-01T11:18:00.000000,21734.8,21738.6,21731.6,21738.6,0
2024-01-01T11:19:00.000000,21738.6,21747.2,21738.6,21742.1,0
2024-01-01T11:20:00.000000,21742.1,21745.1,21741.2,21742.4,0
2024-01-01T11:21:00.000000,21742.2,21743.9,21739.3,21740.2,0
2024-01-01T11:22:00.000000,21739.7,21741.4,21737.2,21738.7,0
2024-01-01T11:23:00.000000,21738.0,21738.8,21734.4,21735.9,0
2024-01-01T11:24:00.000000,21735.2,21738.8,21735.2,21737.6,0
2024-01-01T11:25:00.000000,21737.5,21741.2,21736.8,21740.7,0
2024-01-01T11:26:00.000000,21741.1,21742.8,21739.1,21740.5,0
2024-01-01T11:27:00.000000,21739.8,21743.3,21739.3,21741.7,0
2024-01-01T11:28:00.000000,21739.8,21745.2,21739.7,21741.3,0
2024-01-01T11:29:00.000000,21740.9,21746.7,21739.9,21745.8,0
2024-01-01T11:30:00.000000,21747.1,21748.8,21744.7,21746.3,0
2024-01-01T11:31:00.000000,21745.8,21748.2,21743.5,21743.5,0
2024-01-01T11:32:00.000000,21743.2,21744.0,21738.8,21740.8,0
2024-01-01T11:33:00.000000,21740.4,21740.6,21736.8,21737.9,0
2024-01-01T11:34:00.000000,21737.8,21739.3,21735.0,21735.6,0
2024-01-01T11:35:00.000000,21735.3,21737.1,21734.2,21736.6,0
2024-01-01T11:36:00.000000,21737.2,21737.8,21732.7,21733.3,0
2024-01-01T11:37:00.000000,21733.7,21734.2,21729.0,21732.7,0
2024-01-01T11:38:00.000000,21733.8,21733.8,21730.0,21730.0,0
2024-01-01T11:39:00.000000,21730.8,21734.2,21728.8,21734.2,0
2024-01-01T11:40:00.000000,21732.4,21736.4,21732.4,21734.8,0
2024-01-01T11:41:00.000000,21735.2,21740.4,21734.8,21739.3,0
2024-01-01T11:42:00.000000,21738.6,21740.8,21737.3,21738.2,0
2024-01-01T11:43:00.000000,21737.7,21739.2,21732.4,21733.7,0
2024-01-01T11:44:00.000000,21733.2,21734.4,21729.5,21731.2,0
2024-01-01T11:45:00.000000,21731.1,21732.3,21729.2,21730.8,0
2024-01-01T11:46:00.000000,21730.9,21732.2,21729.4,21730.6,0
2024-01-01T11:47:00.000000,21729.8,21732.1,21729.2,21731.9,0
2024-01-01T11:48:00.000000,21732.2,21732.8,21730.0,21730.8,0
2024-01-01T11:49:00.000000,21729.8,21731.9,21727.3,21729.8,0
2024-01-01T11:50:00.000000,21729.8,21733.8,21728.3,21733.8,0
2024-01-01T11:51:00.000000,21733.6,21737.7,21732.7,21735.6,0
2024-01-01T11:52:00.000000,21735.9,21738.2,21734.0,21735.4,0
2024-01-01T11:53:00.000000,21735.8,21740.8,21734.6,21738.1,0
2024-01-01T11:54:00.000000,21738.2,21739.1,21735.8,21736.6,0
2024-01-01T11:55:00.000000,21737.4,21737.9,21730.6,21731.5,0
2024-01-01T11:56:00.000000,21730.4,21734.6,21730.3,21733.5,0
2024-01-01T11:57:00.000000,21733.2,21736.1,21733.2,21734.8,0
2024-01-01T11:58:00.000000,21734.1,21736.2,21731.2,21735.1,0
2024-01-01T11:59:00.000000,21734.9,21735.5,21731.6,21732.7,0
2024-01-01T12:00:00.000000,21733.1,21734.4,21730.9,21731.9,0
2024-01-01T12:01:00.000000,21731.3,21732.3,21721.6,21721.6,0
2024-01-01T12:02:00.000000,21720.8,21727.2,21720.8,21723.4,0
2024-01-01T12:03:00.000000,21724.8,21727.5,21723.7,21725.2,0
2024-01-01T12:04:00.000000,21724.9,21728.2,21723.0,21723.9,0
2024-01-01T12:05:00.000000,21723.2,21724.1,21719.5,21722.3,0
2024-01-01T12:06:00.000000,21722.7,21728.4,21722.0,21727.2,0
2024-01-01T12:07:00.000000,21727.0,21727.9,21722.6,21724.6,0
2024-01-01T12:08:00.000000,21723.8,21726.2,21720.6,21725.7,0
2024-01-01T12:09:00.000000,21724.8,21730.1,21724.2,21728.8,0
2024-01-01T12:10:00.000000,21729.0,21732.8,21728.3,21732.3,0
2024-01-01T12:11:00.000000,21732.8,21734.2,21729.3,21732.4,0
2024-01-01T12:12:00.000000,21732.8,21737.4,21731.2,21733.3,0
2024-01-01T12:13:00.000000,21734.3,21739.3,21733.5,21739.3,0
2024-01-01T12:14:00.000000,21739.7,21743.8,21735.7,21742.5,0
2024-01-01T12:15:00.000000,21741.2,21746.0,21739.2,21741.9,0
2024-01-01T12:16:00.000000,21741.6,21741.6,21736.6,21738.8,0
2024-01-01T12:17:00.000000,21738.2,21738.8,21734.8,21736.0,0
2024-01-01T12:18:00.000000,21736.2,21736.2,21732.9,21732.9,0
2024-01-01T12:19:00.000000,21733.2,21733.2,21726.9,21727.2,0
2024-01-01T12:20:00.000000,21727.9,21728.5,21724.5,21725.5,0
2024-01-01T12:21:00.000000,21725.0,21726.6,21723.0,21723.6,0
2024-01-01T12:22:00.000000,21723.8,21725.3,21722.8,21723.6,0
2024-01-01T12:23:00.000000,21723.3,21723.3,21719.1,21721.8,0
2024-01-01T12:24:00.000000,21723.1,21723.1,21719.2,21720.6,0
2024-01-01T12:25:00.000000,21720.3,21722.8,21718.2,21718.8,0
2024-01-01T12:26:00.000000,21719.0,21720.7,21717.4,21718.5,0
2024-01-01T12:27:00.000000,21719.6,21723.1,21719.4,21719.9,0
2024-01-01T12:28:00.000000,21720.4,21721.4,21716.1,21716.3,0
2024-01-01T12:29:00.000000,21717.5,21720.2,21716.1,21717.2,0
2024-01-01T12:30:00.000000,21717.8,21718.9,21713.4,21714.1,0
2024-01-01T12:31:00.000000,21713.6,21716.1,21711.3,21715.1,0
2024-01-01T12:32:00.000000,21714.6,21719.9,21713.9,21719.2,0
2024-01-01T12:33:00.000000,21721.0,21721.7,21718.7,21719.2,0
2024-01-01T12:34:00.000000,21719.3,21726.8,21719.1,21725.9,0
2024-01-01T12:35:00.000000,21726.6,21726.8,21724.2,21725.0,0
2024-01-01T12:36:00.000000,21725.5,21728.9,21725.5,21726.3,0
2024-01-01T12:37:00.000000,21726.0,21728.2,21723.8,21725.1,0
2024-01-01T12:38:00.000000,21724.4,21728.9,21723.8,21727.2,0
2024-01-01T12:39:00.000000,21727.2,21732.7,21726.9,21730.4,0
2024-01-01T12:40:00.000000,21730.4,21733.1,21730.1,21732.1,0
2024-01-01T12:41:00.000000,21732.8,21733.8,21730.9,21731.1,0
2024-01-01T12:42:00.000000,21731.4,21733.3,21729.1,21731.9,0
2024-01-01T12:43:00.000000,21732.3,21733.6,21729.9,21731.5,0
2024-01-01T12:44:00.000000,21731.1,21735.7,21729.6,21735.2,0
2024-01-01T12:45:00.000000,21735.6,21737.4,21732.6,21735.9,0
2024-01-01T12:46:00.000000,21736.8,21742.0,21735.0,21740.4,0
2024-01-01T12:47:00.000000,21740.4,21743.1,21739.7,21741.8,0
2024-01-01T12:48:00.000000,21740.9,21748.9,21740.8,21747.5,0
2024-01-01T12:49:00.000000,21747.6,21748.5,21744.7,21746.7,0
2024-01-01T12:50:00.000000,21746.6,21751.3,21746.6,21747.4,0
2024-01-01T12:51:00.000000,21747.6,21747.8,21744.1,21745.2,0
2024-01-01T12:52:00.000000,21745.7,21745.7,21739.7,21742.0,0
2024-01-01T12:53:00.000000,21743.1,21746.6,21740.2,21745.5,0
2024-01-01T12:54:00.000000,21746.0,21747.8,21745.2,21746.8,0
2024-01-01T12:55:00.000000,21746.2,21747.4,21743.4,21745.1,0
2024-01-01T12:56:00.000000,21744.7,21747.3,21742.0,21742.0,0
2024-01-01T12:57:00.000000,21743.3,21746.9,21741.7,21743.6,0
2024-01-01T12:58:00.000000,21743.2,21744.3,21738.8,21742.9,0
2024-01-01T12:59:00.000000,21742.8,21743.2,21737.5,21741.3,0
2024-01-01T13:00:00.000000,21741.8,21743.7,21738.8,21740.2,0
2024-01-01T13:01:00.000000,21739.9,21742.8,21737.1,21742.6,0
2024-01-01T13:02:00.000000,21742.3,21745.9,21742.1,21744.3,0
2024-01-01T13:03:00.000000,21744.4,21745.9,21742.8,21744.7,0
2024-01-01T13:04:00.000000,21745.1,21745.4,21740.0,21741.7,0
2024-01-01T13:05:00.000000,21742.1,21745.1,21739.2,21744.1,0
2024-01-01T13:06:00.000000,21744.5,21745.5,21739.9,21743.0,0
2024-01-01T13:07:00.000000,21743.2,21743.9,21737.7,21739.4,0
2024-01-01T13:08:00.000000,21741.1,21742.9,21738.7,21740.7,0
2024-01-01T13:09:00.000000,21740.6,21742.7,21736.9,21738.9,0
2024-01-01T13:10:00.000000,21739.4,21739.8,21735.1,21737.5,0
2024-01-01T13:11:00.000000,21737.7,21739.0,21735.4,21736.2,0
2024-01-01T13:12:00.000000,21737.4,21738.8,21733.3,21736.4,0
2024-01-01T13:13:00.000000,21736.1,21738.4,21735.6,21737.3,0
2024-01-01T13:14:00.000000,21738.3,21741.1,21736.1,21737.9,0
2024-01-01T13:15:00.000000,21737.8,21743.6,21737.5,21740.8,0
2024-01-01T13:16:00.000000,21739.2,21745.1,21739.2,21743.8,0
2024-01-01T13:17:00.000000,21743.2,21745.4,21741.6,21744.9,0
2024-01-01T13:18:00.000000,21744.8,21744.8,21739.2,21740.6,0
2024-01-01T13:19:00.000000,21741.2,21742.7,21736.8,21740.0,0
2024-01-01T13:20:00.000000,21739.4,21743.3,21738.6,21741.7,0
2024-01-01T13:21:00.000000,21741.5,21742.6,21738.2,21740.2,0
2024-01-01T13:22:00.000000,21739.5,21743.9,21739.5,21741.9,0
2024-01-01T13:23:00.000000,21741.9,21743.2,21737.8,21738.2,0
2024-01-01T13:24:00.000000,21740.1,21741.6,21738.1,21739.2,0
2024-01-01T13:25:00.000000,21739.2,21743.8,21738.7,21742.3,0
2024-01-01T13:26:00.000000,21742.3,21746.7,21741.6,21743.4,0
2024-01-01T13:27:00.000000,21744.3,21746.0,21741.1,21744.1,0
2024-01-01T13:28:00.000000,21744.1,21748.2,21739.8,21746.9,0
2024-01-01T13:29:00.000000,21746.4,21753.6,21744.7,21751.9,0
2024-01-01T13:30:00.000000,21752.5,21756.4,21749.3,21751.2,0
2024-01-01T13:31:00.000000,21750.2,21750.2,21744.5,21748.7,0
2024-01-01T13:32:00.000000,21748.6,21753.2,21747.2,21752.0,0
2024-01-01T13:33:00.000000,21751.8,21753.1,21749.2,21750.8,0
2024-01-01T13:34:00.000000,21750.9,21752.5,21746.2,21746.2,0
2024-01-01T13:35:00.000000,21746.7,21750.9,21745.0,21748.8,0
2024-01-01T13:36:00.000000,21748.9,21750.6,21746.2,21746.9,0
2024-01-01T13:37:00.000000,21747.7,21747.7,21744.3,21745.8,0
2024-01-01T13:38:00.000000,21745.2,21750.3,21745.2,21748.4,0
2024-01-01T13:39:00.000000,21748.2,21749.8,21746.4,21746.8,0
2024-01-01T13:40:00.000000,21746.4,21750.6,21746.4,21749.8,0
2024-01-01T13:41:00.000000,21748.8,21750.4,21747.2,21748.3,0
2024-01-01T13:42:00.000000,21748.6,21749.8,21744.6,21746.4,0
2024-01-01T13:43:00.000000,21746.8,21747.7,21742.8,21745.7,0
2024-01-01T13:44:00.000000,21744.7,21747.2,21741.2,21742.7,0
2024-01-01T13:45:00.000000,21744.2,21750.4,21742.6,21749.5,0
2024-01-01T13:46:00.000000,21748.8,21751.4,21744.9,21749.0,0
2024-01-01T13:47:00.000000,21748.8,21753.7,21748.8,21751.2,0
2024-01-01T13:48:00.000000,21751.9,21755.7,21750.8,21754.7,0
2024-01-01T13:49:00.000000,21754.9,21755.7,21753.4,21754.8,0
2024-01-01T13:50:00.000000,21756.2,21762.0,21753.9,21759.9,0
2024-01-01T13:51:00.000000,21759.6,21763.8,21754.1,21755.2,0
2024-01-01T13:52:00.000000,21755.3,21756.0,21750.8,21752.2,0
2024-01-01T13:53:00.000000,21753.4,21753.7,21749.8,21751.8,0
2024-01-01T13:54:00.000000,21751.7,21755.2,21750.3,21755.2,0
2024-01-01T13:55:00.000000,21754.4,21757.0,21750.8,21753.4,0
2024-01-01T13:56:00.000000,21752.8,21755.7,21751.7,21755.7,0
2024-01-01T13:57:00.000000,21754.9,21764.3,21754.9,21764.3,0
2024-01-01T13:58:00.000000,21763.9,21770.3,21763.9,21767.6,0
2024-01-01T13:59:00.000000,21768.2,21768.2,21763.5,21764.8,0
2024-01-01T14:00:00.000000,21763.9,21772.8,21763.9,21771.3,0
2024-01-01T14:01:00.000000,21771.8,21774.4,21768.3,21772.8,0
2024-01-01T14:02:00.000000,21772.8,21784.2,21772.8,21782.2,0
2024-01-01T14:03:00.000000,21782.2,21783.8,21774.4,21775.4,0
2024-01-01T14:04:00.000000,21775.8,21780.3,21773.1,21779.4,0
2024-01-01T14:05:00.000000,21778.9,21788.8,21778.6,21780.2,0
2024-01-01T14:06:00.000000,21781.2,21784.4,21777.3,21783.5,0
2024-01-01T14:07:00.000000,21783.0,21783.0,21775.9,21780.9,0
2024-01-01T14:08:00.000000,21780.6,21781.3,21775.4,21779.1,0
2024-01-01T14:09:00.000000,21780.0,21781.2,21777.4,21779.7,0
2024-01-01T14:10:00.000000,21780.2,21782.4,21775.4,21782.2,0
2024-01-01T14:11:00.000000,21782.1,21788.2,21779.3,21788.2,0
2024-01-01T14:12:00.000000,21788.4,21790.8,21785.6,21790.2,0
2024-01-01T14:13:00.000000,21790.8,21793.9,21786.6,21792.2,0
2024-01-01T14:14:00.000000,21791.9,21793.7,21788.7,21792.7,0
2024-01-01T14:15:00.000000,21792.2,21793.4,21788.9,21789.9,0
2024-01-01T14:16:00.000000,21790.3,21794.5,21788.8,21792.1,0
2024-01-01T14:17:00.000000,21792.7,21801.1,21789.9,21800.5,0
2024-01-01T14:18:00.000000,21799.1,21801.2,21790.1,21792.7,0
2024-01-01T14:19:00.000000,21792.3,21796.2,21790.8,21792.0,0
2024-01-01T14:20:00.000000,21793.4,21798.6,21792.0,21793.8,0
2024-01-01T14:21:00.000000,21795.0,21796.1,21787.9,21790.2,0
2024-01-01T14:22:00.000000,21790.4,21791.2,21786.6,21787.9,0
2024-01-01T14:23:00.000000,21787.3,21792.4,21786.0,21791.6,0
2024-01-01T14:24:00.000000,21792.1,21794.9,21790.8,21792.2,0
2024-01-01T14:25:00.000000,21791.8,21795.2,21791.0,21794.8,0
2024-01-01T14:26:00.000000,21796.4,21796.7,21790.7,21793.8,0
2024-01-01T14:27:00.000000,21793.4,21794.4,21785.8,21788.9,0
2024-01-01T14:28:00.000000,21789.2,21790.3,21787.3,21790.0,0
2024-01-01T14:29:00.000000,21791.7,21795.1,21788.8,21794.2,0
2024-01-01T14:30:00.000000,21794.0,21799.0,21793.6,21798.5,0
2024-01-01T14:31:00.000000,21798.4,21800.1,21791.4,21792.5,0
2024-01-01T14:32:00.000000,21793.6,21794.8,21790.1,21791.9,0
2024-01-01T14:33:00.000000,21792.5,21795.6,21789.9,21794.9,0
2024-01-01T14:34:00.000000,21795.2,21795.2,21790.9,21795.2,0
2024-01-01T14:35:00.000000,21794.8,21798.4,21794.2,21797.2,0
2024-01-01T14:36:00.000000,21797.7,21800.3,21794.9,21796.2,0
2024-01-01T14:37:00.000000,21796.6,21798.2,21791.5,21792.1,0
2024-01-01T14:38:00.000000,21793.2,21794.2,21788.2,21789.1,0
2024-01-01T14:39:00.000000,21789.1,21791.7,21787.5,21788.8,0
2024-01-01T14:40:00.000000,21788.2,21795.1,21788.2,21792.9,0
2024-01-01T14:41:00.000000,21794.3,21800.2,21790.3,21800.2,0
2024-01-01T14:42:00.000000,21798.9,21811.4,21798.9,21810.2,0
2024-01-01T14:43:00.000000,21809.8,21815.3,21805.9,21812.4,0
2024-01-01T14:44:00.000000,21814.1,21818.9,21810.8,21817.3,0
2024-01-01T14:45:00.000000,21816.3,21817.7,21811.0,21815.7,0
2024-01-01T14:46:00.000000,21814.5,21819.6,21812.7,21816.2,0
2024-01-01T14:47:00.000000,21816.3,21819.0,21812.4,21815.3,0
2024-01-01T14:48:00.000000,21815.2,21817.4,21811.6,21815.7,0
2024-01-01T14:49:00.000000,21815.9,21827.4,21814.8,21826.7,0
2024-01-01T14:50:00.000000,21827.1,21834.3,21826.5,21831.8,0
2024-01-01T14:51:00.000000,21830.6,21832.2,21825.2,21826.3,0
2024-01-01T14:52:00.000000,21828.1,21828.3,21821.3,21822.7,0
2024-01-01T14:53:00.000000,21822.6,21825.2,21820.9,21822.4,0
2024-01-01T14:54:00.000000,21822.3,21824.1,21819.9,21819.9,0
2024-01-01T14:55:00.000000,21820.0,21823.0,21819.4,21822.2,0
2024-01-01T14:56:00.000000,21824.1,21824.1,21818.3,21819.2,0
2024-01-01T14:57:00.000000,21819.0,21821.7,21817.2,21818.8,0
2024-01-01T14:58:00.000000,21818.0,21824.1,21818.0,21822.0,0
2024-01-01T14:59:00.000000,21821.3,21823.6,21819.7,21822.8,0
2024-01-01T15:00:00.000000,21823.1,21831.3,21823.1,21828.1,0
2024-01-01T15:01:00.000000,21828.1,21828.1,21798.8,21807.5,0
2024-01-01T15:02:00.000000,21807.8,21809.4,21801.9,21801.9,0
2024-01-01T15:03:00.000000,21801.8,21803.8,21797.9,21798.3,0
2024-01-01T15:04:00.000000,21799.6,21802.9,21797.8,21801.8,0
2024-01-01T15:05:00.000000,21803.0,21803.8,21798.4,21799.7,0
2024-01-01T15:06:00.000000,21799.9,21802.7,21795.8,21795.8,0
2024-01-01T15:07:00.000000,21796.4,21800.8,21786.1,21786.1,0
2024-01-01T15:08:00.000000,21785.8,21787.1,21767.1,21767.1,0
2024-01-01T15:09:00.000000,21764.5,21766.4,21754.2,21755.6,0
2024-01-01T15:10:00.000000,21754.4,21757.4,21734.3,21736.7,0
2024-01-01T15:11:00.000000,21736.6,21742.8,21735.8,21738.6,0
2024-01-01T15:12:00.000000,21737.3,21739.3,21730.3,21731.8,0
2024-01-01T15:13:00.000000,21733.8,21735.4,21721.3,21722.9,0
2024-01-01T15:14:00.000000,21722.2,21729.3,21719.9,21725.3,0
2024-01-01T15:15:00.000000,21725.9,21733.8,21724.2,21731.8,0
2024-01-01T15:16:00.000000,21733.1,21736.2,21725.6,21726.4,0
2024-01-01T15:17:00.000000,21725.4,21729.2,21724.2,21724.9,0
2024-01-01T15:18:00.000000,21725.8,21726.8,21720.6,21725.3,0
2024-01-01T15:19:00.000000,21725.3,21728.7,21723.2,21724.8,0
2024-01-01T15:20:00.000000,21725.3,21726.5,21708.0,21708.2,0
2024-01-01T15:21:00.000000,21707.9,21711.2,21698.4,21698.4,0
